"gene_id","ST29_biol_rep_1","ST29_biol_rep_2","ST29_biol_rep_3","ST61_biol_rep_1","ST61_biol_rep_2","ST61_biol_rep_3","ST40_biol_rep_1","ST40_biol_rep_2","ST40_biol_rep_3","ST41_biol_rep_1","ST41_biol_rep_2","ST41_biol_rep_3"
"gene-vraS",875,1310,826,243,247,225,1388,1287,1456,1110,1142,1378
"gene-SA1702",490,573,470,131,163,112,796,806,823,561,604,573
"gene-SA1703",338,411,368,84,76,69,498,438,553,447,363,248
"gene-map",3449,2821,3010,745,753,711,3690,3935,3869,2582,2714,3615
"gene-SA1705",1081,851,1171,166,191,193,1235,1108,1450,775,825,942
"gene-SA1706",18,43,55,6,9,4,44,32,59,53,47,38
"gene-SA1707",3148,1250,1694,1024,1109,1042,1690,1515,1673,1821,1589,2126
"gene-SA1708",8410,2273,3454,1909,2155,1932,2554,2297,2448,2806,2752,3935
"gene-SA1709",43536,9667,34710,10090,11260,10407,8335,4295,8147,35389,40684,44374
"gene-SA1710",1033,529,687,219,294,218,432,422,430,835,1005,902
"gene-SA1711",974,584,499,122,168,118,512,709,500,354,372,463
"gene-SA1712",1631,1428,986,207,183,181,1099,1342,1133,719,850,821
"gene-SA1713",2267,1205,893,326,378,290,1619,1722,1571,970,1119,1288
"gene-SA1714",3163,2192,1944,639,603,574,2939,2917,3000,1892,2024,2564
"gene-SA1715",13164,9692,7941,3831,4148,3812,18844,15266,18888,11921,13900,16090
"gene-SA1716",14978,7370,6344,2600,2815,2515,13104,10720,13321,8628,9701,11252
"gene-SA1717",2155,841,822,371,452,393,1391,1171,1377,1124,999,1493
"gene-putP",7652,8156,7357,1349,1489,1502,11709,9413,12060,6287,7682,8475
"gene-SA1719",4200,3389,3855,777,880,714,4678,4994,4904,3665,3811,5207
"gene-lig",3664,3596,3751,953,1069,817,4890,4654,4581,3804,3885,5298
"gene-pcrA",4546,3247,2868,756,851,682,3617,3591,3517,3134,3127,4185
"gene-pcrB",1230,626,630,188,223,178,777,622,789,725,670,879
"gene-SA1723",2170,1359,1532,287,366,309,2182,1725,2161,996,1160,1412
"gene-purB",5518,2579,2659,707,851,764,3907,3176,4192,1481,1673,2380
"gene-SA1725",157,88,117,49,40,23,159,93,153,145,147,159
"gene-SA1726",105,49,85,13,14,20,78,68,75,81,79,47
"gene-SA1727",2120,1235,1226,347,405,306,1848,1650,2029,1699,1959,2153
"gene-nadE",1243,1007,872,352,315,274,1846,1535,1787,1205,1222,1761
"gene-SA1729",1472,1218,1187,344,337,371,1990,1556,1896,1410,1337,1998
"gene-SA1730",1543,1217,1658,431,414,394,899,792,819,1329,1327,1610
"gene-SA1731",1242,1294,1616,427,450,364,1377,938,1482,1466,1620,1757
"gene-SA1732",698,747,757,293,277,277,995,885,1013,907,880,1190
"gene-SA1733",493,361,410,140,122,93,493,446,476,405,410,521
"gene-SA1734",4627,4516,6240,865,967,969,3820,3014,3841,4385,4715,5787
"gene-SA1735",18309,14074,17905,3125,3226,2970,13793,13772,14458,12436,14126,16739
"gene-aldH",479,429,337,189,162,145,645,691,684,484,467,541
"gene-SA1737",2095,1721,1404,464,542,405,2195,2337,2300,2020,2066,2765
"gene-SA1738",123,120,269,86,101,84,136,115,154,195,209,245
"gene-truncated-tnp",248,275,215,67,91,53,194,324,244,307,283,294
"gene-SAS056",1131,792,886,45,75,51,800,767,779,679,637,305
"gene-SA1739",1212,472,649,158,195,144,676,470,755,643,678,773
"gene-SA1740",3260,2761,2518,510,580,449,3506,3522,3465,2458,2271,3098
"gene-SA1741",2091,1275,1287,181,212,200,1481,1620,1466,879,986,1334
"gene-SA1742",1944,1150,1385,157,166,123,1362,1491,1473,957,963,1379
"gene-SA1743",2804,1061,1538,289,267,293,1269,967,1279,1041,1362,1450
"gene-SA1744",263,411,231,70,77,87,650,519,640,350,288,267
"gene-SA1745",493,755,494,184,205,145,1204,872,1291,767,708,848
"gene-SA1746",203,220,117,37,49,39,353,264,407,203,138,58
"gene-SA1747",569,479,381,149,172,132,850,660,871,417,471,615
"gene-SA1748",156,187,156,47,47,53,306,209,288,184,182,280
"gene-SAS057",183,110,109,11,19,14,255,407,332,87,152,37
"gene-SA1749",14026,8178,10228,2459,2557,2566,15564,14315,16099,8970,9784,13568
"gene-truncated(mapW)",318,349,294,66,66,63,146,139,160,244,250,184
"gene-truncated(hlb)",13,49,43,28,35,24,58,27,65,109,123,118
"gene-SAS058",147,162,105,0,0,0,0,0,0,0,0,0
"gene-SA1753",249,177,121,0,0,0,0,0,0,0,0,0
"gene-SA1754",1328,986,973,0,0,0,0,0,0,0,0,0
"gene-SA1755",36,257,412,0,0,0,0,0,0,0,0,0
"gene-truncated(lytA)",4778,2963,3602,0,0,0,0,0,0,0,0,8
"gene-sak",56,123,141,0,0,0,0,0,0,0,0,2
"gene-SA1759",36,10,36,0,0,0,0,0,0,0,0,0
"gene-SA1760",6,1,7,0,0,0,0,0,0,0,0,1
"gene-SAS059",11485,8187,12074,0,0,0,0,0,0,1,3,4
"gene-sep",4974,2973,2834,0,0,0,0,0,1,0,1,15
"gene-SAS060",5,3,19,0,0,0,0,0,0,0,0,1
"gene-SA1762",45,30,83,0,0,0,0,0,0,0,0,3
"gene-SA1763",30,12,62,0,0,0,0,0,0,0,0,0
"gene-SAS061",5,7,12,0,0,0,0,0,0,0,0,0
"gene-SA1764",574,326,558,0,0,0,0,0,0,1,0,10
"gene-SA1765",60,20,119,0,0,0,0,0,0,0,0,3
"gene-SA1766",199,108,364,0,0,0,0,0,0,0,0,10
"gene-SA1767",21,10,70,0,0,0,0,0,0,0,0,2
"gene-SA1768",43,51,153,0,0,0,0,0,0,0,0,2
"gene-SA1769",19,17,73,0,0,0,0,0,0,0,0,3
"gene-SA1770",35,18,91,0,0,0,0,0,0,0,0,4
"gene-SA1771",22,6,44,0,0,0,0,0,0,0,0,1
"gene-SA1772",20,8,41,0,0,0,0,0,0,0,0,0
"gene-SA1773",16,11,45,0,0,0,0,0,0,0,0,1
"gene-SA1774",80,34,188,0,0,0,0,0,0,0,0,7
"gene-SA1775",94,46,117,0,0,0,0,0,0,0,0,4
"gene-SA1776",86,50,136,0,0,0,0,0,0,0,0,5
"gene-SA1777",51,49,113,0,0,0,0,0,0,0,0,6
"gene-SA1778",22,9,34,0,0,0,0,0,0,0,0,0
"gene-SA1779",24,12,38,0,0,0,0,0,0,0,0,0
"gene-SA1780",55,55,108,0,0,0,0,0,0,0,0,2
"gene-SA1781",14,17,39,0,0,0,0,0,0,0,0,2
"gene-SAS062",7,9,22,0,0,0,0,0,0,0,0,1
"gene-SA1782",13,7,30,0,0,0,0,0,0,0,0,2
"gene-SA1783",9,8,14,0,0,0,0,0,0,0,0,1
"gene-SA1784",47,43,85,0,0,0,0,0,0,1,0,2
"gene-SA1785",14,20,38,0,0,0,0,0,0,0,0,1
"gene-SA1786",16,9,23,0,0,0,0,0,0,0,0,2
"gene-SA1787",15,16,25,0,0,0,0,0,0,0,0,0
"gene-SA1788",12,16,39,0,0,0,0,0,0,0,0,0
"gene-SA1789",14,11,36,0,0,0,0,0,0,0,0,3
"gene-SA1790",2,13,17,0,0,0,0,0,0,0,0,1
"gene-SA1791",48,40,74,0,0,0,0,0,0,0,0,4
"gene-SA1792",19,21,38,0,0,0,0,0,0,0,0,1
"gene-SA1793",27,25,45,0,0,0,0,0,0,0,0,2
"gene-SA1794",72,80,163,0,0,0,0,0,0,0,0,4
"gene-SA1795",87,94,251,0,0,0,0,0,0,0,0,13
"gene-SA1796",4,13,20,0,0,0,0,0,0,0,0,1
"gene-SA1797",2,16,22,0,0,0,0,0,0,0,0,1
"gene-SA1798",6,10,22,0,0,0,0,0,0,0,0,0
"gene-SAS063",2,4,9,0,0,0,0,0,0,0,0,0
"gene-SA1799",10,19,38,0,0,0,0,0,0,0,0,3
"gene-SA1800",1250,884,1236,0,0,0,0,0,0,0,0,1
"gene-SAS064",7,13,18,0,0,0,0,0,0,0,0,2
"gene-SA1801",22,39,117,0,0,0,0,0,0,0,1,0
"gene-SA1802",518,125,201,0,0,0,0,0,0,0,1,0
"gene-SA1803",5,9,19,0,0,0,0,0,0,0,0,0
"gene-SA1804",5,5,18,0,0,0,0,0,0,0,0,0
"gene-SA1805",1182,1699,1478,0,0,0,0,0,0,1,0,1
"gene-SA1806",631,1192,791,0,0,0,0,0,0,0,1,0
"gene-SA1807",308,412,255,0,0,0,0,0,0,0,0,0
"gene-SA1808",2231,2907,2292,0,0,0,0,0,1,0,0,0
"gene-SA1809",483,616,391,0,0,0,0,0,0,0,0,1
"gene-int",1166,429,434,0,0,0,0,0,0,0,0,1
"gene-truncated(hlb)-2",744,374,362,282,272,301,543,331,565,1100,1230,1217
"gene-SA1812",243,185,201,143,139,147,289,206,336,654,606,683
"gene-SA1813",59,90,100,101,96,86,227,96,189,376,351,386
"gene-SA1814",469,272,270,413,356,322,531,452,506,635,605,782
"gene-SA1815",699,901,844,195,242,235,1353,1047,1421,950,995,973
"gene-sel",294,453,229,149,162,146,656,444,672,733,676,790
"gene-sec3",94,122,116,19,33,24,77,51,101,126,131,106
"gene-SA1818",193,142,166,31,44,34,149,164,177,190,191,179
"gene-tst",107,58,76,52,61,39,130,105,113,120,165,151
"gene-SA1820",1374,669,595,88,101,77,146,270,161,215,231,237
"gene-SA1821",720,355,274,17,20,24,78,115,75,105,92,121
"gene-SA1822",997,459,382,47,44,45,142,221,145,117,152,149
"gene-SA1823",838,643,543,60,64,66,193,338,216,166,157,183
"gene-SA1824",1159,1324,1076,91,143,82,568,835,592,307,305,409
"gene-SA1825",394,695,574,68,115,59,448,610,444,177,172,238
"gene-SA1826",51,70,72,56,52,62,53,63,47,59,52,84
"gene-SA1827",14,28,35,15,19,15,16,13,21,27,23,32
"gene-SA1828",248,216,195,173,179,195,131,125,106,187,151,193
"gene-SA1829",121,112,79,131,136,137,54,68,58,77,99,65
"gene-SA1830",40,48,22,26,17,36,22,19,13,52,17,28
"gene-SA1831",46,36,25,18,21,22,14,9,8,25,26,22
"gene-SA1832",61,56,35,35,25,24,20,28,17,45,20,26
"gene-SA1833",44,55,33,16,27,23,18,18,10,22,24,14
"gene-SA1834",4036,1670,1961,298,417,335,2072,1619,2229,2067,1662,1285
"gene-int-2",9082,2846,3528,923,1232,916,4436,3431,4418,3800,3928,4750
"gene-groEL",26630,60048,34475,10688,10431,11506,14274,21325,14267,8338,10543,19040
"gene-groES",2663,7111,4419,1435,1329,1502,1589,1960,1585,1054,1233,2292
"gene-SA1838",1314,1060,814,239,247,235,1527,1135,1679,1106,1067,751
"gene-SA1839",1281,323,326,433,351,355,591,463,635,830,781,875
"gene-SA1840",6154,1678,1212,420,419,348,1609,1343,1712,1127,1289,1392
"gene-SA1841",895,539,580,125,144,116,397,392,393,348,353,457
"gene-hld",45,106,66,33,42,22,85,79,71,149,147,101
"gene-agrB",82,101,57,16,19,12,84,112,91,164,149,70
"gene-agrD",74,56,54,27,36,20,46,38,58,65,61,64
"gene-agrC",382,253,214,81,94,73,291,312,282,328,373,306
"gene-agrA",381,252,229,97,121,72,247,291,266,336,352,294
"gene-SA1845",2491,1862,1871,562,566,485,2951,2943,2847,1953,2225,2785
"gene-scrB",3391,2360,2437,548,606,520,3126,2861,3037,2179,2245,3062
"gene-scrR",980,396,372,66,73,94,481,357,466,331,340,538
"gene-nrgA",138,285,475,41,50,34,699,334,753,334,292,547
"gene-SA1849",43,87,38,12,17,11,127,106,126,97,87,117
"gene-SA1850",147,190,115,44,62,42,349,242,322,210,206,252
"gene-SA1851",2894,2883,2970,1422,1525,1505,3445,3066,3664,3076,3743,4159
"gene-vga",1839,1250,1298,321,326,337,1921,1261,1942,1454,1298,1810
"gene-SA1853",365,256,209,114,107,98,597,354,627,389,406,391
"gene-SA1854",1519,1141,1087,329,399,269,1607,1673,1315,1057,1278,1408
"gene-SA1855",667,493,426,82,74,65,565,553,592,398,426,644
"gene-SA1856",1404,719,691,183,219,164,945,888,882,600,704,868
"gene-SA1857",943,471,483,116,114,99,587,482,615,509,436,538
"gene-ilvD",5811,6019,7222,2241,2945,2259,13396,8907,12298,9239,10366,13803
"gene-ilvB",9426,11869,13559,3439,4307,3438,23270,15112,21819,15480,15975,23897
"gene-SA1860",1270,1831,2070,411,578,406,3708,2374,3441,2358,2434,3101
"gene-ilvC",12071,10374,16106,2640,3350,2771,20265,13229,19189,14031,15026,22386
"gene-leuA",17714,15075,21462,4375,5286,4634,29005,19698,26597,19545,21809,32471
"gene-leuB",10082,8431,11618,2493,2991,2622,16077,10487,15072,11206,11624,19070
"gene-leuC",13719,10470,13144,3070,3655,3212,19971,13445,18417,13444,14988,22852
"gene-leuD",4619,4110,4972,1060,1275,1113,7535,5043,6984,5371,5799,9343
"gene-ilvA",11555,10040,11484,2223,2637,2238,17980,12850,18354,12746,14208,18508
"gene-SArRNA11",0,0,0,0,1,0,0,0,0,0,1,0
"gene-SArRNA12",0,0,0,0,0,0,0,0,0,0,0,0
"gene-SArRNA13",77,144,1835,1622,1717,1074,75,24,41,56,23,1575
"gene-SAtRNA55",125,28,80,38,60,36,58,45,53,74,104,157
"gene-SAtRNA56",95,26,46,24,25,19,58,25,52,75,100,73
"gene-SA1867",646,638,527,162,188,145,1070,1207,973,539,600,787
"gene-SA1868",3407,2517,2365,587,672,597,3619,4287,3469,1902,1936,2717
"gene-sigB",1726,1266,1013,690,562,454,1190,851,1212,1645,1696,2078
"gene-rsbW",691,469,404,187,167,122,442,361,508,600,652,786
"gene-rsbV",652,554,492,145,132,143,443,311,445,592,486,554
"gene-rsbU",862,1675,1542,419,436,329,1135,777,1144,1399,1389,1670
"gene-SA1873",2512,1583,1676,325,279,315,1320,1255,1533,1280,1684,1698
"gene-SAS067",1180,828,834,241,247,313,984,831,1081,736,894,757
"gene-alr",4272,3047,3331,699,803,754,3875,4242,3686,2287,2784,3803
"gene-dpj",1469,927,996,259,248,228,1140,1231,1062,707,738,1041
"gene-SA1876",1073,763,902,161,165,164,964,1089,888,620,692,1035
"gene-SA1877",4467,3150,3773,476,508,456,3560,3771,3402,2401,2454,3286
"gene-SA1878",1095,704,946,73,67,81,861,792,921,651,562,694
"gene-kdpC",2308,300,194,145,118,123,837,2151,737,647,677,801
"gene-kdpB",7978,1102,626,469,403,358,2773,7067,2612,2056,2161,2786
"gene-kdpA",5573,1050,494,269,188,189,2441,5380,2231,1775,1757,2240
"gene-kdpD",3720,3555,2157,1449,1398,1242,7388,7569,7197,5976,6218,6759
"gene-kdpE",686,950,556,440,469,351,1861,1980,1843,1639,1815,1989
"gene-tnp-6",0,0,0,0,0,0,0,0,0,0,0,0
"gene-SA1885",137916,16039,9850,7105,10031,6873,20151,28639,19655,16256,19915,18931
"gene-murF",5617,6562,5478,1464,1405,1389,7467,6822,7406,4755,5108,6475
"gene-ddlA",6013,4898,5251,1111,1103,1212,5307,5043,5213,4004,4175,5898
"gene-SA1888",2575,1668,1914,488,447,465,2290,2358,2536,1476,2004,2047
"gene-SAS068",7020,3178,5605,590,535,525,3165,3272,3378,2961,2865,3050
"gene-SA1889",701,149,159,58,54,52,175,157,153,149,169,163
"gene-SA1890",967,117,156,72,73,80,158,121,184,160,161,164
"gene-SA1891",5974,2705,2847,716,824,759,3518,2968,3568,2905,3289,3573
"gene-SA1892",2414,1578,1576,441,464,487,2040,1628,2171,1719,1808,2215
"gene-SA1893",11663,3253,2637,1983,2296,1689,5680,4280,6012,6082,6997,6700
"gene-thiE",134,74,61,28,28,24,89,118,100,73,64,82
"gene-thiM",107,61,51,24,28,24,81,103,99,59,55,80
"gene-thiD",80,38,29,16,13,13,49,38,47,43,41,40
"gene-SA1897",73,23,16,7,12,5,33,32,44,47,37,51
"gene-SA1898",17498,1460,5032,738,1083,777,12,10,11,3516,4607,4142
"gene-SA1899",194647,156428,308505,31542,35146,38264,95,107,96,114418,145891,152838
"gene-SA1900",332,194,159,1643,1618,1451,277,241,265,177,185,218
"gene-SA1901",2987,1564,1711,575,586,588,2139,2042,2188,1958,2284,2553
"gene-murA",10864,3947,4590,1661,1607,1469,4638,4201,4660,5007,5034,6835
"gene-SA1903",648,193,177,61,63,58,202,165,225,323,283,157
"gene-atpC",16023,11065,10448,4106,4289,4175,17562,14367,17036,13017,14890,21033
"gene-atpD",44232,28249,27439,10995,11338,11208,47984,42310,45044,34462,40004,55869
"gene-atpG",24147,17929,17163,5519,5886,5589,27447,23064,26623,21136,21761,33029
"gene-atpA",49696,26680,26688,9976,10665,10061,42920,37471,41755,29873,33739,47792
"gene-atpH",14851,10679,10035,2310,2478,2441,14754,12240,14929,11350,11637,17670
"gene-atpF",17116,9328,9879,3222,3318,3190,15008,12790,14665,10831,11612,17424
"gene-atpE",10375,5735,5648,1795,1843,1871,9086,7972,8668,6348,6608,9958
"gene-atpB",27279,12705,12297,4031,4023,4000,20401,16965,19438,13965,15320,20819
"gene-SA1912",13890,7719,7175,1752,1879,1588,11908,9786,12420,8178,9167,12240
"gene-mnaA",35098,15608,21696,3504,3883,3441,20009,20166,19012,14571,15481,24166
"gene-upp",20181,8156,12576,1772,1916,1792,10661,10948,10302,7006,8311,12032
"gene-glyA",46053,18646,29176,4436,4731,4578,23597,23665,21343,15894,18364,28626
"gene-SA1916",14023,6414,9366,1132,1233,1186,7721,7946,7346,5209,6602,9977
"gene-SA1917",558,544,407,219,252,218,842,772,865,654,670,846
"gene-SA1918",1864,1371,1014,614,736,644,2067,1881,2027,1419,1570,1649
"gene-SA1919",7885,2472,1937,875,1083,755,3812,3338,3744,2776,3049,3457
"gene-prfA",10897,2540,2032,793,1120,795,3499,3469,3632,2780,2884,3287
"gene-tdk",5909,1245,1119,463,632,424,1745,1570,1709,1475,1458,1857
"gene-rpmE",15038,4312,3445,3720,4705,4034,10397,8500,10839,6921,10621,9239
"gene-rho",8714,3331,2575,3166,3443,3253,8985,6095,8711,6758,7093,8980
"gene-SA1924",1964,1412,1228,1341,770,919,1810,1978,1843,2065,2168,2850
"gene-SA1925",5194,2875,2430,976,1394,828,4131,4292,4521,2460,2776,3140
"gene-murZ",5386,2376,2316,923,1003,929,3105,3305,3248,2301,2672,3239
"gene-fbaA",80600,34326,64149,10942,10286,10734,53391,54387,55156,35939,42154,58539
"gene-SA1928",1279,672,928,198,197,158,878,717,1048,833,858,897
"gene-ctrA",11805,1770,2161,1851,2194,1892,4868,3695,4779,3518,4098,4647
"gene-rpoE",9409,2948,3436,829,986,748,3399,2938,3573,3558,3462,4316
"gene-SA1931",1051,497,578,193,278,196,495,494,590,636,636,697
"gene-SA1932",3651,383,525,342,351,356,757,818,756,512,688,829
"gene-SA1933",1906,1108,1560,803,833,744,2131,1492,2175,2567,2824,3136
"gene-SA1934",2483,2390,2754,838,1133,871,4529,2637,4362,5001,5287,5743
"gene-hmrA",2769,1430,2152,419,467,418,2342,1279,2130,3075,3040,3920
"gene-luxS",2841,1503,2407,460,420,439,2119,1883,2174,1404,1701,2011
"gene-SA1937",2742,1635,1425,268,256,232,1344,1680,1335,935,1138,1541
"gene-pdp",5504,2938,2795,437,464,449,2126,2759,2074,1429,1613,2295
"gene-SA1939",2635,931,1052,161,170,168,713,920,654,461,458,791
"gene-deoD",4766,1679,2488,638,694,647,2939,3423,3015,2092,2453,2781
"gene-dps",6877,11557,3033,2449,3005,2099,7790,6210,8098,2677,3131,3152
"gene-SA1942",858,847,1020,193,186,181,1201,1021,1227,870,900,1204
"gene-SA1943",4797,2361,2889,948,968,950,4705,3516,4993,3361,3280,4322
"gene-SA1944",1207,364,448,166,168,155,584,580,588,541,621,762
"gene-SA1945",7433,1813,2630,608,804,609,2785,2398,2759,3016,3098,3651
"gene-SA1946",998,249,584,174,113,125,345,448,388,389,401,681
"gene-czrA",397,112,51,42,58,53,13,3011,15,57,70,48
"gene-czrB",857,591,236,139,182,125,105,14564,109,210,357,204
"gene-truncated-SA-7",1250,795,912,212,282,223,1473,1217,1609,1162,1169,937
"gene-SA1950",0,0,0,0,0,0,0,0,0,0,0,0
"gene-ermA-4",0,0,0,0,0,0,0,0,0,0,0,0
"gene-ant(9)-4",0,0,0,0,0,0,0,0,0,0,0,0
"gene-tnpC-4",0,0,0,0,0,0,0,0,0,0,0,0
"gene-tnpB-4",0,0,0,0,0,0,0,0,0,0,0,0
"gene-tnpA-4",0,0,0,0,0,0,0,0,0,0,0,0
"gene-truncated-SA-8",13,11,8,11,13,12,3,4,16,11,19,7
"gene-SAS069",537,147,141,40,66,37,172,239,204,152,134,142
"gene-SAS071",126,52,38,20,16,17,86,75,88,65,59,72
"gene-SAS070",191,42,43,7,9,15,62,83,47,24,59,57
"gene-SAS072",409,147,119,26,56,27,131,179,144,138,120,153
"gene-SA1957",1551,1068,1163,254,280,238,1549,1307,1505,1115,1097,1682
"gene-SA1958",667,419,474,92,110,94,716,505,681,626,575,823
"gene-glmS",14910,5890,5203,2530,2070,2469,7709,6690,7907,8335,9615,11656
"gene-SAS073",0,1,0,1,2,0,0,0,0,0,1,0
"gene-mtlF",2064,67,106,140,178,113,123,95,110,301,350,279
"gene-SA1961",1342,57,102,178,117,95,109,90,111,262,272,291
"gene-mtlA",38,11,22,59,35,41,40,22,19,79,79,84
"gene-mtlD",112,40,104,199,121,114,122,88,98,296,257,362
"gene-fmtB(mrp)",137038,301343,333038,41932,45275,50980,282473,210391,273450,205863,226580,302521
"gene-glmM(femD)",9137,7197,6966,1643,1716,1630,9675,8340,9906,5761,6024,8866
"gene-SA1966",4534,4023,3586,719,785,730,5276,4288,5379,3007,3232,4481
"gene-SA1967",4880,2928,3082,682,680,773,3882,3151,4171,2327,2411,3572
"gene-arg",407,272,239,38,66,21,243,191,246,203,201,236
"gene-SAtRNA57",130,74,74,28,40,38,92,75,102,67,124,80
"gene-SAtRNA58",161,81,123,31,28,35,138,223,165,58,362,134
"gene-SAtRNA59",39,21,13,12,12,22,26,23,39,37,30,19
"gene-SAtRNA60",26,12,7,15,17,17,25,35,24,17,38,24
"gene-SAtRNA61",3,1,1,1,0,1,0,4,2,0,3,4
"gene-SAtRNA62",0,0,0,0,1,1,0,0,0,0,1,1
"gene-SArRNA14",0,0,0,0,1,0,0,0,0,0,0,0
"gene-SArRNA15",0,0,0,0,0,0,0,0,0,0,0,0
"gene-SArRNA16",0,0,0,0,0,0,0,0,0,0,0,0
"gene-SA1969",3142,1890,2099,342,407,406,1943,2307,1981,1166,1309,1777
"gene-SA1970",1060,917,816,289,392,264,934,939,942,992,1197,1145
"gene-SA1971",463,317,254,50,57,51,428,448,443,346,342,183
"gene-SA1972",3101,1236,1199,268,341,260,1576,1715,1645,1554,1599,1458
"gene-SA1973",4822,1977,2310,455,565,434,2139,2500,2351,2096,2088,2497
"gene-SA1974",11859,4954,6347,925,1233,913,4608,5321,5016,4855,4597,5860
"gene-SA1975",2946,1651,2542,419,509,459,1804,1607,1993,1708,1630,2166
"gene-SAS074",177,139,137,69,78,72,157,161,164,167,218,199
"gene-SA1976",966,363,340,227,202,194,381,298,360,538,470,635
"gene-SA1977",945,1054,359,66,99,84,292,317,288,261,297,287
"gene-SA1978",740,900,285,54,44,47,176,167,170,144,185,199
"gene-SA1979",2802,3762,671,15,19,21,132,123,147,100,85,100
"gene-SA1980",629,561,518,142,119,128,709,700,670,539,573,676
"gene-SA1981",976,808,821,269,237,242,936,925,867,787,825,1007
"gene-SA1982",258,246,147,43,53,39,342,292,360,193,242,197
"gene-SA1983",941,749,598,193,212,187,1006,813,1029,642,661,707
"gene-asp23",14021,3035,5569,5798,3875,3552,7395,6707,7817,14989,13033,17294
"gene-SA1985",852,363,735,641,440,435,1244,1162,1296,1974,2058,2202
"gene-SA1986",2112,826,1749,2086,1278,1301,2752,2414,3060,4398,4534,5411
"gene-SA1987",990,472,801,1257,857,791,1283,1130,1326,2138,2079,2376
"gene-SA1988",1458,1444,1349,192,204,205,1476,1501,1418,705,849,1071
"gene-SA1989",2209,1258,1318,361,433,389,1448,1741,1454,1129,1270,1758
"gene-SA1990",1297,790,1003,167,165,139,799,741,817,830,753,1268
"gene-lacG",5643,7841,7564,7138,6886,7135,21341,14280,21787,18660,18476,29029
"gene-lacE",5175,7086,7294,7187,6556,6503,20278,13505,19016,16654,17181,27715
"gene-lacF",848,1108,1214,1287,1178,1153,3134,2105,2857,2610,2564,4499
"gene-lacD",2774,3293,4040,3597,3423,3436,10029,6267,9367,8289,8184,14059
"gene-lacC",1946,2652,3191,2505,2365,2314,7421,4968,7060,6520,6841,11884
"gene-lacB",1417,1754,2109,1426,1340,1233,5037,2970,4584,4643,4302,7834
"gene-lacA",1265,1464,1819,1067,1000,1054,4011,2315,3856,3754,3407,7142
"gene-lacR",1922,1233,1972,157,149,162,471,387,445,886,1038,1382
"gene-SA1999",669,595,545,131,112,142,640,677,559,333,322,463
"gene-SAS075",5,1,2,3,2,1,4,8,2,8,2,6
"gene-SA2000",74,20,36,6,13,9,41,33,26,33,30,26
"gene-SA2001",332,153,246,89,68,57,206,213,197,199,206,261
"gene-SA2002",34,34,27,13,4,11,31,40,30,40,28,44
"gene-hysA",160,55,70,42,52,40,82,63,77,168,114,118
"gene-SA2004",1057,620,633,95,96,74,526,613,545,415,368,548
"gene-SA2005",1201,669,650,119,137,111,517,654,496,525,431,508
"gene-SA2006",298,107,267,153,85,83,153,125,170,184,219,268
"gene-SA2007",6548,14115,11238,1937,2513,1682,7844,9911,8287,8913,9437,10954
"gene-alsS",16834,35944,29779,4846,6231,4103,20070,25018,20657,23004,23947,29345
"gene-SA2009",1,0,0,0,0,0,0,1,4,72,0,12
"gene-SA2010",15310,14303,11717,2624,3133,2548,15958,16741,17346,14607,14832,16637
"gene-SA2011",6385,6362,4454,495,555,562,7754,7787,8157,5538,7218,7415
"gene-SA2012",809,405,407,23,27,15,363,488,359,285,172,206
"gene-truncated-SA-9",194,116,117,23,28,22,135,99,112,151,134,141
"gene-SAS076",56,65,43,6,9,6,52,45,50,57,65,77
"gene-SAS077",26,12,16,15,7,9,30,26,18,37,38,29
"gene-truncated-SA-10",145,83,77,24,42,16,90,76,86,126,98,124
"gene-SA2015",149,75,76,15,18,14,100,86,105,70,68,65
"gene-rpsI",39036,6974,6757,5434,6403,5407,14389,12231,13725,10170,14272,13825
"gene-rplM",41955,6352,6378,4627,5382,4359,12037,9797,12596,10253,11812,12000
"gene-truA",1521,1163,1071,475,567,415,1599,1340,1558,1477,1531,1732
"gene-SA2019",1414,938,793,291,318,238,1210,1094,1173,1144,1175,1266
"gene-SA2020",2686,1300,1279,383,432,377,1524,1280,1464,1400,1589,1839
"gene-SA2021",2585,1209,1331,282,324,306,1216,1055,1219,1134,1269,1459
"gene-rplQ",8215,5973,3514,3392,3253,3080,11116,10839,11550,9450,13310,12762
"gene-rpoA",22600,19579,12118,8236,8020,7770,34973,31970,34824,30540,38938,43698
"gene-rpsK",10212,6228,4106,3365,3480,3276,12124,12638,11782,8569,14174,11566
"gene-rpsM",8156,5741,3729,3132,3099,3041,11189,11027,10100,8822,12379,12165
"gene-rpmJ",2076,2287,1500,543,591,529,3524,2854,3746,3684,3566,5656
"gene-infA",6703,5677,3638,2225,2208,2102,9623,8065,10040,9481,9935,12114
"gene-adk",19677,13809,9192,5733,5797,5079,25391,22681,24288,21488,26243,29059
"gene-secY",36091,25651,18333,11506,11746,10985,46825,41874,46464,39869,48524,53834
"gene-rplO",11525,8077,5999,4317,4268,4167,15678,15904,16137,12468,17598,17375
"gene-rpmD",4229,3747,2519,1685,1624,1546,6319,5284,6072,6053,5804,8478
"gene-rpsE",12688,9115,6477,5341,5669,5181,17138,16295,15843,14336,17519,20913
"gene-rplR",9794,7816,5357,3580,3693,3404,13802,12212,12676,11089,13863,16114
"gene-rplF",16072,12563,9374,4911,5026,4533,21126,18141,21899,18841,21063,25230
